"isolate.id"	"sseqid"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"sample.id"	"relAb"	"n"	"iso"
"1151"	"no isolate"	"063258851fe378f301fc0a3a73e23112"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Acetobacter"	"C5"	0.000842696629213483	0	"noi"
"566"	"no isolate"	"83732978a32f6914c7aa0c950e4fd1e4"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Komagataeibacter"	"B6"	0.000749737591842855	0	"noi"
"567"	"no isolate"	"84429a1648932783d45b6781513607bb"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Komagataeibacter"	"B6"	0.000449842555105713	0	"noi"
"789"	"no isolate"	"78e76c9f4943a1d0960db83d030d0872"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Niveispirillum"	"C1"	0.00266808964781217	0	"noi"
"24"	"no isolate"	"9763cdcde5ccb35250cf0408ef3a3f8e"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Asticcacaulis"	"A1"	0.000202142712755205	0	"noi"
"381"	"no isolate"	"dfd3cafd245b194c0c4e0d3930889c77"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Brevundimonas"	"B4"	0.00378787878787879	0	"noi"
"382"	"no isolate"	"b23e014cd5efc6296a1434a093bbbecb"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Brevundimonas"	"B4"	0.000710227272727273	0	"noi"
"570"	"no isolate"	"4d68fa345bb55c1d2c558ee528b07858"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Brevundimonas"	"B6"	0.000149947518368571	0	"noi"
"571"	"no isolate"	"6d12e1d3717f7c4a544370b11f26076e"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Brevundimonas"	"B6"	0.000149947518368571	0	"noi"
"572"	"no isolate"	"5ff7da7b706df950b1884f58bdbd5ba4"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Brevundimonas"	"B6"	0.000149947518368571	0	"noi"
"796"	"no isolate"	"dfd3cafd245b194c0c4e0d3930889c77"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Brevundimonas"	"C1"	0.00907150480256137	0	"noi"
"1750"	"AXB_092.27F"	"dfd3cafd245b194c0c4e0d3930889c77"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Brevundimonas"	"D8"	0	1	"i"
"569"	"no isolate"	"9f912b42bb648677478ae9fcbefb5409"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"uncultured"	"B6"	0.000299895036737142	0	"noi"
"390"	"no isolate"	"2137f4c14c5ace142b12281d89ada218"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"NRL2"	"NRL2"	"NRL2"	"B4"	0.000473484848484848	0	"noi"
"25"	"no isolate"	"12f1615fb303cecd334c945bc1e09f23"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Methylobacterium-Methylorubrum"	"A1"	0.00242571255306246	0	"noi"
"26"	"no isolate"	"6383dc22a3ec424189656f348fab4d41"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Methylobacterium-Methylorubrum"	"A1"	0.00181928441479685	0	"noi"
"27"	"no isolate"	"bb72dc9c3dc24b89c19dcb584749aa00"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Methylobacterium-Methylorubrum"	"A1"	0.0337578330301193	0	"noi"
"176"	"no isolate"	"bb72dc9c3dc24b89c19dcb584749aa00"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Methylobacterium-Methylorubrum"	"B2"	0.000492610837438424	0	"noi"
"366"	"AAPC_012.27F"	"bb72dc9c3dc24b89c19dcb584749aa00"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Methylobacterium-Methylorubrum"	"B4"	0.308475378787879	4	"i"
"383"	"no isolate"	"12f1615fb303cecd334c945bc1e09f23"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Methylobacterium-Methylorubrum"	"B4"	0.0189393939393939	0	"noi"
"384"	"no isolate"	"6383dc22a3ec424189656f348fab4d41"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Methylobacterium-Methylorubrum"	"B4"	0.0175189393939394	0	"noi"
"797"	"no isolate"	"bb72dc9c3dc24b89c19dcb584749aa00"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Methylobacterium-Methylorubrum"	"C1"	0.0064034151547492	0	"noi"
"928"	"no isolate"	"995234a5b1aa724137ad28d245e14668"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Methylobacterium-Methylorubrum"	"C3"	0.00426621160409556	0	"noi"
"929"	"no isolate"	"9e03eba086a126d1a736af796bf52183"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Methylobacterium-Methylorubrum"	"C3"	0.00255972696245734	0	"noi"
"1807"	"no isolate"	"bb72dc9c3dc24b89c19dcb584749aa00"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Methylobacterium-Methylorubrum"	"A4"	0.000223613595706619	0	"noi"
"1923"	"AAPC_001.27F"	"bb72dc9c3dc24b89c19dcb584749aa00"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Methylobacterium-Methylorubrum"	"A6"	0	2	"i"
"795"	"no isolate"	"7a2f1f614aff50dced7ddb0631091abb"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	"C1"	0.00373532550693703	0	"noi"
"925"	"no isolate"	"769c487f900b1351a906c85f0596d554"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	"C3"	0.000568828213879408	0	"noi"
"926"	"no isolate"	"7a2f1f614aff50dced7ddb0631091abb"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	"C3"	0.00284414106939704	0	"noi"
"927"	"no isolate"	"9068913da524778f5fc9e14ff24b9026"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	"C3"	0.000853242320819113	0	"noi"
"1026"	"no isolate"	"186b9aa2d7fc25752aef098e2a76b90a"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	"A2"	0.00201979398101394	0	"noi"
"1571"	"AAVR_008.27F"	"fb9c8110e5dd9ea6c53f0075f6464f4d"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	"D2"	0	1	"i"
"1760"	"no isolate"	"fb9c8110e5dd9ea6c53f0075f6464f4d"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	"D8"	0.000980392156862745	0	"noi"
"1806"	"no isolate"	"186b9aa2d7fc25752aef098e2a76b90a"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	"A4"	0.000447227191413238	0	"noi"
"924"	"no isolate"	"5b5cc3ee47d0ba8c2961046240e840de"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Aureimonas"	"C3"	0.00625711035267349	0	"noi"
"262"	"no isolate"	"6ec74d055bb7d14d0e20fb2065a090e3"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Pseudochrobactrum"	"B3"	0.000168010752688172	0	"noi"
"380"	"no isolate"	"0ac64478e2d5480c9257f23084df5687"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Pseudochrobactrum"	"B4"	0.000236742424242424	0	"noi"
"1578"	"AXVR_003.27F"	"0ac64478e2d5480c9257f23084df5687"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Pseudochrobactrum"	"D2"	0	1	"i"
"1025"	"no isolate"	"cb381d08c4b823919fdb39758a04b562"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	NA	"A2"	0.000403958796202787	0	"noi"
"1330"	"no isolate"	"cb381d08c4b823919fdb39758a04b562"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	NA	"C8"	0.000973709834469328	0	"noi"
"1437"	"no isolate"	"cb381d08c4b823919fdb39758a04b562"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	NA	"D1"	0.000734933855952964	0	"noi"
"1438"	"no isolate"	"6e21adffb62d00dcdc8a6e6360bd55c0"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	NA	"D1"	0.000979911807937286	0	"noi"
"1625"	"no isolate"	"cb381d08c4b823919fdb39758a04b562"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	NA	"A3"	0.000789577575996842	0	"noi"
"1957"	"no isolate"	"cb381d08c4b823919fdb39758a04b562"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	NA	"A6"	0.00106025799611239	0	"noi"
"385"	"no isolate"	"c6b1d3880e893d178d57cbc9975b18a4"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Bradyrhizobium"	"B4"	0.00118371212121212	0	"noi"
"573"	"no isolate"	"c6b1d3880e893d178d57cbc9975b18a4"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Bradyrhizobium"	"B6"	0.000449842555105713	0	"noi"
"798"	"no isolate"	"c6b1d3880e893d178d57cbc9975b18a4"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Bradyrhizobium"	"C1"	0.0128068303094984	0	"noi"
"800"	"no isolate"	"2592352f6710bceacae627de8a11cf08"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Bradyrhizobium"	"C1"	0.00533617929562433	0	"noi"
"386"	"no isolate"	"83038f0bf155dc858ce62757af06d440"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	NA	"B4"	0.000236742424242424	0	"noi"
"799"	"no isolate"	"9ff5cd967702e6049e08cc34f058e367"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	NA	"C1"	0.0016008537886873	0	"noi"
"801"	"no isolate"	"b7d1a4f40cbb2f6b14b9d3c347306019"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	NA	"C1"	0.0016008537886873	0	"noi"
"387"	"no isolate"	"8187f24dfe37aea86959ad0d7d26d18b"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Paracoccus"	"B4"	0.00165719696969697	0	"noi"
"802"	"no isolate"	"b1b05737b307e69d1af158067dd576aa"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Paracoccus"	"C1"	0.00213447171824973	0	"noi"
"930"	"no isolate"	"47984a5c7c420c594805affcf0fd766c"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Paracoccus"	"C3"	0.00113765642775882	0	"noi"
"388"	"no isolate"	"dd8c2839e5f8fc738d6537f508ab3f36"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Rhodobacter"	"B4"	0.000473484848484848	0	"noi"
"28"	"no isolate"	"65cb29fde3fb49f6c25b844fc36142ad"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	NA	"A1"	0.000202142712755205	0	"noi"
"389"	"no isolate"	"50edfa82ed1a59b374f6143f08751b7a"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Anaplasmataceae"	"Wolbachia"	"B4"	0.00118371212121212	0	"noi"
"574"	"no isolate"	"8bed3cf098e1b8a290df999eff3e8fe5"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Anaplasmataceae"	"Wolbachia"	"B6"	0.000149947518368571	0	"noi"
"803"	"no isolate"	"50edfa82ed1a59b374f6143f08751b7a"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Anaplasmataceae"	"Wolbachia"	"C1"	0.0128068303094984	0	"noi"
"1761"	"no isolate"	"50edfa82ed1a59b374f6143f08751b7a"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Anaplasmataceae"	"Wolbachia"	"D8"	0.000980392156862745	0	"noi"
"372"	"no isolate"	"de8f195572ec63edd3996c809f59eaa5"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Altererythrobacter"	"B4"	0.000236742424242424	0	"noi"
"911"	"no isolate"	"de8f195572ec63edd3996c809f59eaa5"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Altererythrobacter"	"C3"	0.00142207053469852	0	"noi"
"18"	"no isolate"	"9157e59513508b0be58190323be1de14"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Novosphingobium"	"A1"	0.00040428542551041	0	"noi"
"20"	"no isolate"	"60f88a63cf92825268f2bf7455e046fb"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Novosphingobium"	"A1"	0.00181928441479685	0	"noi"
"21"	"no isolate"	"db5730f83386ffe6b73683800d849b8a"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Novosphingobium"	"A1"	0.00040428542551041	0	"noi"
"913"	"no isolate"	"e3e4e870c36b200025e70a691b58f17b"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Novosphingobium"	"C3"	0.00113765642775882	0	"noi"
"373"	"no isolate"	"425b6a7412e4e0cc36ea8eee4171b38b"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingobium"	"B4"	0.000710227272727273	0	"noi"
"374"	"no isolate"	"8ae1c321da49a2fc9dfd69cfef61666d"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingobium"	"B4"	0.00142045454545455	0	"noi"
"22"	"no isolate"	"321ca70447995c59ebaf61e3f830e956"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"A1"	0.000202142712755205	0	"noi"
"23"	"no isolate"	"86b5436dfde91d3002ec0cd00ac36861"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"A1"	0.00242571255306246	0	"noi"
"224"	"AXPC_027.27F"	"86b5436dfde91d3002ec0cd00ac36861"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"B3"	0	1	"i"
"367"	"AAPC_014.27F"	"86b5436dfde91d3002ec0cd00ac36861"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"B4"	0.154356060606061	5	"i"
"375"	"no isolate"	"1f8b54784f2f7c053e05fe297cb7d1cb"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"B4"	0.000946969696969697	0	"noi"
"376"	"no isolate"	"321ca70447995c59ebaf61e3f830e956"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"B4"	0.00520833333333333	0	"noi"
"377"	"no isolate"	"f45f0609bb773df3b9c84621a82504d3"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"B4"	0.00165719696969697	0	"noi"
"378"	"no isolate"	"455413e88e9039f9a6f69aec755cdff5"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"B4"	0.00520833333333333	0	"noi"
"379"	"no isolate"	"923becae7fbb9032ad2aa1b4a485d63e"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"B4"	0.00710227272727273	0	"noi"
"568"	"no isolate"	"321ca70447995c59ebaf61e3f830e956"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"B6"	0.000449842555105713	0	"noi"
"794"	"no isolate"	"321ca70447995c59ebaf61e3f830e956"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"C1"	0.0165421558164354	0	"noi"
"914"	"no isolate"	"de43b98ee07e5ecdbbebd57bc5656f3d"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"C3"	0.00113765642775882	0	"noi"
"915"	"no isolate"	"466a875e70a321d6fa38d5c620245e04"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"C3"	0.00113765642775882	0	"noi"
"916"	"no isolate"	"0538a8062d72bb7abd2fcf0ec1cc8b07"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"C3"	0.000568828213879408	0	"noi"
"917"	"no isolate"	"fb2a34c43d767e6c7a5c59b05f0209f5"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"C3"	0.00312855517633675	0	"noi"
"918"	"no isolate"	"1b8c2ffdc5cd6b4fc7ca8131fd12c7f6"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"C3"	0.00312855517633675	0	"noi"
"920"	"no isolate"	"2492833bd765414322d1b54245f2ff0f"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"C3"	0.000853242320819113	0	"noi"
"921"	"no isolate"	"f45f0609bb773df3b9c84621a82504d3"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"C3"	0.0065415244596132	0	"noi"
"922"	"no isolate"	"79caa0fd5eb542100cd090a3e600d11d"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"C3"	0.000568828213879408	0	"noi"
"923"	"no isolate"	"2c731e912d1dd129c9d4ef929b56cb76"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"C3"	0.000853242320819113	0	"noi"
"1152"	"no isolate"	"f45f0609bb773df3b9c84621a82504d3"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"C5"	0.000842696629213483	0	"noi"
"1924"	"AAPC_002.27F"	"86b5436dfde91d3002ec0cd00ac36861"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"A6"	0	6	"i"
"791"	"no isolate"	"d06b3a142d8401ba130d4329ce19eb4c"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"C1"	0.00586979722518677	0	"noi"
"792"	"no isolate"	"6cba0a82b8578fe5d736930451a4ad1b"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"C1"	0.00426894343649947	0	"noi"
"19"	"no isolate"	"45fcfcf30e1a36c54334cf8e7f46f9e1"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	NA	"A1"	0.000606428138265616	0	"noi"
"793"	"no isolate"	"2f6c2ab39f2f099ce0afae608fd07cc3"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	NA	"C1"	0.0016008537886873	0	"noi"
"912"	"no isolate"	"6724c83c9da7cd1104d3aa7be1f3c822"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	NA	"C3"	0.00227531285551763	0	"noi"
"919"	"no isolate"	"95490e81763b4de360a73924dc617dfb"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	NA	"C3"	0.00312855517633675	0	"noi"
"328"	"no isolate"	"929d41f8945ff24b0be8f436ca98843c"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Achromobacter"	"B3"	0.000336021505376344	0	"noi"
"646"	"no isolate"	"b3f68810282856c8157c82c09aee51ae"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Achromobacter"	"B6"	0.000149947518368571	0	"noi"
"1115"	"no isolate"	"6a24da12e08597e4db3ffe3a1eaebfd6"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Achromobacter"	"A2"	0.00100989699050697	0	"noi"
"1116"	"no isolate"	"f3e8ba87a4464c73bb54c2338f94a8ec"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Achromobacter"	"A2"	0.000605938194304181	0	"noi"
"1534"	"no isolate"	"6a24da12e08597e4db3ffe3a1eaebfd6"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Achromobacter"	"D1"	0.000244977951984321	0	"noi"
"1889"	"no isolate"	"bce6ed966dedcedac61ea25178845525"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Achromobacter"	"A4"	0.000447227191413238	0	"noi"
"2055"	"no isolate"	"929d41f8945ff24b0be8f436ca98843c"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Achromobacter"	"A6"	0.000706838664074925	0	"noi"
"1221"	"no isolate"	"770db7e11f1a8c0bbba5c03cca866728"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Kerstersia"	"C5"	0.000280898876404494	0	"noi"
"1222"	"no isolate"	"22984fbc3b039df3a995187d5f825707"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	NA	"C5"	0.000280898876404494	0	"noi"
"2043"	"no isolate"	"53124f47daf81e6cf4dbbd6eaeb81d62"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Aquaspirillaceae"	"Aquaspirillum"	"A6"	0.000883548330093656	0	"noi"
"1881"	"no isolate"	"8dbcba4237aacaf6831ea76ef86e622a"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Aquaspirillaceae"	"Rivicola"	"A4"	0.000447227191413238	0	"noi"
"2042"	"no isolate"	"8dbcba4237aacaf6831ea76ef86e622a"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Aquaspirillaceae"	"Rivicola"	"A6"	0.00247393532426224	0	"noi"
"518"	"no isolate"	"d740e6c4115b19b9787e7b19b8575bc7"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia-Caballeronia-Paraburkholderia"	"B4"	0.00118371212121212	0	"noi"
"879"	"no isolate"	"d740e6c4115b19b9787e7b19b8575bc7"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia-Caballeronia-Paraburkholderia"	"C1"	0.00533617929562433	0	"noi"
"878"	"no isolate"	"0f1a0a77432704fa088d1c31375cf6fb"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Cupriavidus"	"C1"	0.00373532550693703	0	"noi"
"880"	"no isolate"	"96f77c7785ef64bfbf89e1241f9c7844"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Limnobacter"	"C1"	0.0064034151547492	0	"noi"
"644"	"no isolate"	"bc5475a6326d0c19d7d605a5fc674cc6"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Ralstonia"	"B6"	0.000449842555105713	0	"noi"
"645"	"no isolate"	"a0c32234a1dd6516cd90ab00bd91e1df"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Ralstonia"	"B6"	0.000599790073474284	0	"noi"
